FruitID,Weight_g,Diameter_mm,Length_mm,DryMatter_pct,Brix,Firmness_kgf,SkinDefects_pct,ShapeIndex,Grade
4318,111.9,54,74.1,17.2,6,6.5,0.5,0.73,B
4319,97.3,56.1,74,15.7,7.3,4.2,0.9,0.76,B
4320,90,53.6,76.9,16,7.3,4,0.7,0.7,B
4321,94.7,56.2,68.1,17.2,5.6,5.9,3.7,0.83,B
4322,93.4,56.4,70.3,15.3,7.1,6.9,5.1,0.8,B
4323,113.3,58.4,78.2,18.6,7,7.2,3.8,0.75,B
4324,78.8,51.5,71.1,14.8,5.6,4.3,3.1,0.72,C
4325,83.6,52.2,62.1,18.5,6.9,5.1,1.1,0.84,B
4326,110.5,59.4,71.3,14,5.7,4,3.7,0.83,B
4327,86.1,54.8,72.5,16.3,4.6,4.9,2.8,0.76,B
4328,108.5,62.3,62.8,14.5,6.4,6.6,0.1,0.99,B
4329,120.5,58.9,76.7,17.2,6.7,5.5,7.1,0.77,B
4330,89,60.4,69.5,14.8,6.4,5.1,0.2,0.87,B
4331,105.2,63.6,73.1,15.9,8.8,6,2.1,0.87,B
4332,77.7,56.8,71.2,14.5,6.8,4.7,2.2,0.8,C
4333,106.3,55.7,67.5,16.9,6.6,7.1,5.4,0.83,B
4334,98,61.5,68.3,14.5,6.8,5.5,7.3,0.9,B
4335,102.1,60,68.7,18,6.1,5.1,8.4,0.87,B
4336,85.3,57.3,75.8,14,7.2,6.1,2.5,0.76,B
4337,70.1,63.6,71.5,13.5,6.8,6.4,3.4,0.89,C
4338,102.5,57.2,70.2,16.9,6.8,7.1,0.3,0.81,B
4339,64,58.1,68.7,14.6,6,5.3,2,0.85,Reject
4340,90.2,58.1,76.2,15.5,5.2,6.6,6.8,0.76,B
4341,109.1,54.3,77.1,15,6.1,5.6,1.8,0.7,B
4342,97.9,58.3,76.1,13.5,6.7,4.9,0.2,0.77,C
4343,124.2,63.6,73.7,15.4,6.1,4.7,0.7,0.86,B
4344,110.4,59.8,73,17.4,6.7,4.4,1.7,0.82,B
4345,85.2,58.1,67.7,17,6.3,4.8,0.8,0.86,B
4346,95.4,57.4,71.1,15.8,6.8,6.6,1.5,0.81,B
4347,94.3,59.3,69.6,17.2,5.7,6.2,1.2,0.85,B
4348,71.3,61,65.6,13.9,6.7,4.3,1.2,0.93,C
4349,80.9,60.4,75.7,15,6,3.8,0.3,0.8,B
4350,86.6,56.7,69.6,16.1,5.3,4.4,6.4,0.81,B
4351,64.5,59.3,76.2,15.3,6.4,4.7,3.5,0.78,Reject
4352,95.7,59.9,75.1,15.1,7.7,5.2,2.9,0.8,B
4353,91.3,54,73.9,13.7,5.3,6.7,2.8,0.73,C
4354,69.9,58.7,74.1,12.4,6.6,5,1.5,0.79,Reject
4355,101.1,49.4,69.8,16.7,7.1,7.2,5.2,0.71,B
4356,105.7,59.9,78.5,15.9,8.3,3.8,8,0.76,B
4357,98.4,60.6,72.2,16.9,6.1,5.2,0,0.84,B
4358,90.1,61,73.1,14.8,6,6.3,0.2,0.83,B
4359,103.9,56.4,69.7,14.4,5.6,6.3,3.4,0.81,B
4360,105.2,59.2,68.7,15.5,7.4,5.2,0.8,0.86,B
4361,99.6,63.7,73.7,16.8,5.8,6.5,7.3,0.86,B
4362,82.6,63.7,72.8,15.2,6.2,6.3,3.3,0.87,B
4363,99.1,57.9,69.2,16.7,5,4.8,1.4,0.84,B
4364,112.9,58.6,67,14,7.2,5.8,1.6,0.87,C
4365,86.1,62.4,67.6,15.3,7.4,6.2,3.5,0.92,B
4366,126.5,52,76.2,15.4,7.2,4.9,0.5,0.68,B
4367,87.1,56.7,69.9,17.3,5.2,7.2,6.4,0.81,B
4368,95.5,63.3,70.8,15.8,7,4.7,0,0.89,B
4369,84.9,61.9,77.1,18.1,5.2,5.6,11.6,0.8,C
4370,98.3,59.5,68.1,13.5,6.5,4.3,0.6,0.87,C
4371,68.9,52,69.5,15.7,6.7,5.6,4.1,0.75,Reject
4372,86.8,57.8,69.3,15.8,6.7,4.4,0.1,0.83,B
4373,78.6,55.6,77.7,16.4,6.9,5.2,1.7,0.72,C
4374,97,59.3,79,14.3,6.5,3.9,3,0.75,B
4375,109.9,54.8,74.6,18,4.9,6.3,0.2,0.73,B
4376,104.7,53.9,74.7,15.5,6.9,5.9,1.8,0.72,B
4377,60,49.7,70,13.9,6.6,6.6,1.1,0.71,Reject
4378,125.6,62.9,78.8,15.5,5.8,5.2,2.1,0.8,B
4379,99.4,56.4,72.9,15,5.2,6.6,2.1,0.77,B
4380,83.4,58.6,75,19.7,7.7,5.5,4.6,0.78,B
4381,97.4,58,71.6,17.1,7.5,5.6,0.4,0.81,A
4382,97.6,53.7,71.1,15.6,7.1,7.6,0.3,0.76,B
4383,85,53,77.8,15.3,6,5,1.5,0.68,B
4384,98,54,73.9,16.9,4.5,6.7,6.6,0.73,B
4385,85.9,55.1,77.1,17,7.1,6,5.8,0.71,B
4386,88.9,59.5,72.9,11.1,6.8,4.9,2.5,0.82,C
4387,84.7,54.8,69,16.5,6.2,4.2,6.6,0.79,B
4388,73.5,65,70,15.5,7.4,4.5,4.9,0.93,C
4389,97.2,62.1,72.4,13.5,7.2,6.6,1,0.86,C
4390,103.8,61.2,69.8,16.8,6.6,7.2,0.6,0.88,B
4391,102.7,57.5,68.1,18.9,6.5,5.6,1.1,0.84,A
4392,107.3,64.1,76.2,16.3,6.5,5.6,0.8,0.84,A
4393,99.9,57.1,70.1,17.2,7,6.3,2.9,0.82,A
4394,87,57.9,72.5,18.2,5.8,5.6,2.6,0.8,B
4395,107.6,58.7,73,14.3,6.8,6.6,2.7,0.8,B
4396,74.6,60.8,69.9,12.7,5.8,5.8,0.6,0.87,C
4397,81.5,60.5,77.1,16.5,7.6,5.6,4.7,0.79,B
4398,80.5,56.1,68.1,15.1,6.9,4.8,1.7,0.82,B
4399,111.2,55.9,72.9,13.4,5.9,4.6,1.9,0.77,C
4400,109.1,60.6,72.9,15.4,6.6,2.5,17.4,0.83,C
4401,102.3,60.9,71.8,16.6,5.8,6.7,1,0.85,B
4402,111.1,56.4,67.5,15.3,7.7,5.4,1.5,0.84,B
4403,81.8,51.7,75,14.3,7.8,5.1,3.4,0.69,B
4404,100.2,57.2,74.6,15.2,7.1,3.5,6.4,0.77,B
4405,93.1,60.5,69.6,15.5,7.7,4.9,0.4,0.87,B
4406,107.7,65.2,74.5,12.6,6.6,4.7,4,0.88,C
4407,93.3,53.2,73.3,15.3,7.1,4.7,7.5,0.73,B
4408,89.2,56.3,67.5,13.5,7.5,5.8,1.6,0.83,C
4409,103.1,56.4,69,16.5,6.5,5.6,1,0.82,B
4410,108.1,63.4,76,13.2,6.6,4.1,3.4,0.83,C
4411,85,57.9,73.1,17,7.2,4.2,0.8,0.79,B
4412,94.1,54.4,70,14.9,7,4.2,1.5,0.78,B
4413,79.1,60.2,69,14.7,5.9,7.3,6.8,0.87,C
4414,60,56.4,70.2,15.9,4.8,7,2.7,0.8,Reject
4415,98,53.1,70.4,14.2,6.4,4.6,0.3,0.75,B
4416,104.1,54.4,69,15.9,4.8,3.5,1.2,0.79,B
4417,98.9,64.9,65.9,14.4,5.7,5.6,3,0.99,B
4418,65.8,59.5,76,14.7,5.8,5.5,2,0.78,Reject
4419,89.7,58.4,75.4,16.1,6,5.8,3.2,0.77,B
4420,61.7,57,67.5,13.8,7.2,6.2,4.3,0.84,Reject
4421,115.5,59.2,72.5,13.6,7.3,6,2,0.82,C
4422,78.7,59.1,68.8,15.9,6.9,4.4,13,0.86,C
4423,113.8,59.2,71.1,15.5,7,5.8,7.4,0.83,B
4424,109.2,58.5,70.8,15.8,7,6.4,0.2,0.83,B
4425,81.5,61.5,70.5,16,4.5,4.8,0.9,0.87,B
4426,78,58.1,79,15.6,6.5,5.8,1.1,0.74,C
4427,100.3,54.1,70.5,16.4,5.1,4.9,0.6,0.77,B
4428,82.3,55.6,69.2,15.6,6.9,7.5,1.1,0.8,B
4429,96.5,50.1,69.3,12.5,4.8,4.2,1.7,0.72,C
4430,87.8,66.1,75.7,12.9,6.4,6.7,0.2,0.87,C
4431,68.3,61.5,66.2,18.4,6.9,3.8,0.4,0.93,Reject
4432,61.5,54.7,69.3,15.5,5.6,7.3,0.3,0.79,Reject
4433,98.4,56.9,77.1,16.9,7.3,4.4,0.1,0.74,B
4434,86.6,55.5,72.9,15,6.9,5.7,2,0.76,B
4435,86.7,64.2,72.7,15.4,6.8,3.9,1.2,0.88,B
4436,105.4,52.3,79.5,14.8,7.1,4.2,8.2,0.66,B
4437,112.6,58.5,72.9,19.2,6.2,6.4,0.3,0.8,B
4438,90.9,57.6,69.5,15.9,6.6,6.5,7.8,0.83,B
4439,89.9,61.3,71,14.7,6.5,5.7,0.3,0.86,B
4440,102.5,57.6,68,13,6.5,6.2,2.9,0.85,C
4441,74.6,51,76.4,18.5,6,6.5,0.9,0.67,C
4442,98.3,57,74,15.3,5.5,4.8,5.3,0.77,B
4443,103.3,54.1,75.9,16.6,6.2,4.1,0.2,0.71,B
4444,105.2,58.3,76.2,16.8,6.2,5.5,9.1,0.76,B
4445,65.9,63.7,70.6,14.8,5.9,4.9,0.1,0.9,Reject
4446,83.6,51,68.7,16.5,7.2,5.9,0.8,0.74,B
4447,81.8,54.8,71.8,14.6,5.6,6,1.9,0.76,B
4448,96.5,55.8,68.9,14,6.4,4.8,4.2,0.81,B
4449,102.2,56.5,72.6,17.2,7.4,6.2,9.1,0.78,B
4450,117.5,61,76,15.3,7.2,6.2,1.7,0.8,B
4451,87.6,57.3,71.4,16.3,7.5,6.2,4.2,0.8,B
4452,87.5,59.7,72.5,16.1,6,5.1,3.9,0.82,B
4453,112.2,55.5,71.7,16.5,7.1,6.3,2.5,0.77,A
4454,99.4,58.9,74.8,13.2,5.6,6,3.5,0.79,C
4455,114,61.1,69.7,14.6,6.3,6.1,0.1,0.88,B
4456,99.3,55.1,64.3,15,6.4,7.2,1.7,0.86,B
4457,77.6,61.1,73.6,14.3,6,5.8,4.6,0.83,C
4458,75,58.2,75.5,16.1,6.2,4.9,1.9,0.77,C
4459,71.7,62.2,73.6,17.3,6.1,4.4,6.2,0.85,C
4460,104.9,57.2,69.8,17.5,5.7,6.6,5.4,0.82,B
4461,112.8,59.5,68,15,7.2,5.9,6,0.88,B
4462,122.7,57.8,73.7,15.9,6.4,7.2,0.4,0.78,B
4463,107.6,57.6,72.5,16.2,6.7,3.5,0.8,0.79,B
4464,112.4,59,71.6,16.4,6.6,6.4,0.1,0.82,A
4465,86.3,60.1,78.4,14.2,6.5,5.2,12.2,0.77,C
4466,77.7,53,68.7,18.2,6.6,5.1,0.8,0.77,C
4467,107.8,63.7,78.2,16.9,6.3,4.7,1.4,0.81,B
4468,101.3,50.6,72.1,16.9,7.6,6.4,1,0.7,A
4469,96.6,55.3,65.6,17.3,7.1,6.1,0.1,0.84,A
4470,100.8,57.6,71.4,16.3,6.5,4.4,0.9,0.81,B
4471,99.8,59.6,75.4,14,6.1,5.7,0.3,0.79,C
4472,114.3,64.3,70.7,15.3,6.4,6.2,1.5,0.91,B
4473,114.4,50.6,66.8,13,6.8,5.7,10.2,0.76,C
4474,103.2,56,71.4,16.1,7.7,6.6,3.6,0.78,A
4475,107.7,49.5,69,15.2,5.4,5.2,3.7,0.72,B
4476,102.7,58.1,73.7,15.4,7,3.2,1.8,0.79,B
4477,88.1,59.1,74.7,17.3,7.4,5.7,5,0.79,B
4478,106.3,64.4,68.3,14.8,5.3,5.7,7.2,0.94,B
4479,74.1,58.5,69.5,15.1,6.4,5.8,9.8,0.84,C
4480,110.8,62.2,74.6,15.5,5.6,6.6,0.3,0.83,B
4481,77.1,60.3,69,12.7,6.8,3.5,6.4,0.87,C
4482,99.3,56.3,68.2,15.1,6.2,5.3,0.8,0.82,B
4483,82.3,52.4,67.9,11.8,6.4,4.6,1.5,0.77,C
4484,103.3,59.1,73.2,14.6,6.2,4.3,1.3,0.81,B
4485,94.5,52,73.1,16.8,7.1,5.4,3.4,0.71,A
4486,71.1,63.2,69.6,16.2,6.7,6.2,2.7,0.91,C
4487,101.3,57.4,72,14.6,6.7,5.8,0.3,0.8,B
4488,86.3,62.8,77.3,15.6,6.6,4.8,4.6,0.81,B
4489,108.2,56.1,68.6,13.9,7,5.4,1.7,0.82,C
4490,95,59.1,65.2,15.5,6.3,6.4,0,0.91,B
4491,100.9,58.8,73.6,19.9,7.9,6.2,1.6,0.8,A
4492,80.6,57.8,71.6,18.3,5.5,4.9,2.2,0.81,B
4493,86.2,56.3,69.5,15.6,5.1,4.9,0.2,0.81,B
4494,88.1,59.6,74.3,15.7,5.1,3.8,0.5,0.8,B
4495,107.9,54.3,74.9,14,4.8,5.1,15.1,0.72,C
4496,120.2,53.2,64.3,14.3,7,3.8,6.1,0.83,B
4497,82.9,63,69.7,16,6.9,7.6,0.4,0.9,B
4498,111.2,60.9,80.1,14.7,7.5,4.6,2.6,0.76,B
4499,62.5,58.3,74,16.9,5.7,6.6,1.4,0.79,Reject
4500,77.1,64.7,74.4,17.9,7.1,7.3,2.4,0.87,C
4501,80.6,56.9,76.1,16,6.5,5.7,1.9,0.75,B
4502,74.7,63.3,72.1,15.7,6.6,5.4,0.1,0.88,C
4503,71.2,58.7,74.8,13,7,4.2,1.1,0.78,C
4504,101.2,53.9,74.5,16.6,5.9,5,0.4,0.72,B
4505,91.8,65.4,73.9,13.8,8.6,7.1,2,0.89,C
4506,100.7,62,70.9,14.9,7.6,5.9,7.1,0.87,B
4507,105.4,57.5,72.6,16.9,6.1,5.5,16.2,0.79,C
4508,99,60.9,69.9,17,5.6,6.8,8.7,0.87,B
4509,104.9,56.4,72,14.8,6.4,6.2,12.7,0.78,C
4510,94,61.3,67.9,14.9,6.6,5.4,0,0.9,B
4511,77.2,48.4,69.2,14.5,7.4,5.7,3.9,0.7,C
4512,110.9,53.9,71,13.7,5.6,4.7,1,0.76,C
4513,86.2,61.9,68.7,14.5,6.7,4.9,6,0.9,B
4514,81,57,70.2,13.1,5.3,5.3,5,0.81,C
4515,92.3,58.8,71.4,16.5,6.8,6.1,1.7,0.82,A
4516,81.3,52.6,73.4,16.1,6.4,4.3,1.9,0.72,B
4517,88.7,65.4,75.3,16.3,8,5.6,0.9,0.87,B
4518,100.2,62.8,70.4,14.1,5.3,5.1,1,0.89,B
4519,100.2,57.2,76.7,13.7,7.6,4.6,11.9,0.75,C
4520,81.5,56.4,75.3,15.6,5.1,5.1,6.6,0.75,B
4521,87.7,62.1,73.8,15.6,5.4,3.2,0.6,0.84,B
4522,111.1,65.9,72.5,15.3,5.2,4.7,1,0.91,B
4523,102.4,61.8,73.1,15.1,6.7,4.4,0.3,0.85,B
4524,126.1,66.7,76.2,18.1,5.6,5.2,13.5,0.88,C
4525,112.7,54.3,76.3,16.1,5.4,3.2,7.1,0.71,B
4526,112.2,54.7,76.7,18.5,6.7,5.7,2.4,0.71,A
4527,74.2,53.2,72.1,17.4,6.9,6.4,3.5,0.74,C
4528,106.5,59.8,73.9,18.1,6.5,5.4,4.1,0.81,A
4529,94.2,58.7,76.7,13.9,6.4,6,0.7,0.77,C
4530,86.7,57.4,69.8,16.4,8,5,8.2,0.82,B
4531,97.5,61.2,70.9,14.9,6.6,3.9,2.2,0.86,B
4532,109.2,62.9,72.1,13,7.1,5.5,0.3,0.87,C
4533,102.5,51.9,75.1,17.7,6.6,6.2,1.5,0.69,A
4534,81.8,55.6,75.2,15.1,5.6,4.2,2.8,0.74,B
4535,106.1,61.3,71.2,13.9,6.9,5,1.3,0.86,C
4536,85.4,56.1,66.7,14.9,6,5.3,3.6,0.84,B
4537,98.3,54.8,72.9,14.3,6.4,8,6.4,0.75,B
4538,90.4,62.1,68.8,14.5,6.7,5.7,4.4,0.9,B
4539,91.7,52.8,66.8,15.2,4.9,3.6,3.1,0.79,B
4540,106.5,56.8,67.6,18.1,5.2,3.3,2.2,0.84,B
4541,79.4,59.3,73.1,14.5,7.2,6.2,0.9,0.81,C
4542,124.2,55.7,76.8,18,6,8,1.8,0.73,B
4543,67.7,61.1,72.1,16.8,6,5.2,1,0.85,Reject
4544,86,55.7,72.7,16.1,6.6,5.2,8.2,0.77,B
4545,100.6,63.6,76.1,16.6,6.2,5.9,7.1,0.84,B
4546,103.8,57.5,66.6,15.5,6.8,4.7,0.5,0.86,B
4547,93.5,60.7,73.8,17.4,6.5,3,5.2,0.82,B
4548,94.1,61,72,16.4,6.7,6.5,3.6,0.85,A
4549,101.2,55.5,74,13,5.9,4.9,11.1,0.75,C
4550,91.5,49.8,70.3,15.9,6.7,6.6,1.9,0.71,B
4551,115.9,59.4,69.1,16.7,7.4,4.7,3.8,0.86,A
4552,107.6,58.3,72.5,15.1,6,5.6,2.2,0.8,B
4553,108.1,60.2,77.8,15.7,7.2,6.4,0.2,0.77,B
4554,80.5,57.1,75,14.6,6.5,6.6,0.1,0.76,B
4555,93.8,56.3,70.2,13.4,7.1,5.7,0.4,0.8,C
4556,90.5,66,67.3,13.2,6.6,5.7,1.1,0.98,C
4557,79.9,52.1,66.1,13.2,6.5,6.1,0.9,0.79,C
4558,100.4,60.9,76.6,16.5,6.8,6,3.9,0.8,A
4559,86.9,55.7,68.7,11.8,7.5,4.2,3.8,0.81,C
4560,104.8,56.7,70.9,14.5,6.7,4.2,10.7,0.8,C
4561,78.9,56.7,76.6,14.4,6.9,3.4,1.1,0.74,C
4562,120.8,54.8,66.4,15.1,6.2,6.3,8.4,0.83,B
4563,81.6,60.3,77.2,12.7,7.8,5.1,2.8,0.78,C
4564,98.3,63.6,71.1,16.1,7,6.3,2.1,0.89,A
4565,106.9,59.9,68,13.6,6.6,5.9,3.3,0.88,C
4566,86.4,58.4,71.1,17.2,6.4,4.5,3.6,0.82,B
4567,107.8,54.1,69.5,14.6,7.3,5.4,0.6,0.78,B
4568,76.6,60.1,73.5,15.4,6,5,4.2,0.82,C
4569,116.8,66.6,69.7,15.5,5.1,4.9,3.9,0.96,B
4570,95.2,56.5,65.3,15.9,6.6,6.4,18,0.86,C
4571,86.1,56.5,71.2,15.6,7.5,8,7.3,0.79,B
4572,90.5,55.8,67.3,14.9,7.8,6.6,3.5,0.83,B
4573,107.1,56,72.7,16,6.4,5.5,3.7,0.77,B
4574,86.2,47,67.8,16.2,6.5,6.8,8.8,0.69,B
4575,83.8,59.6,70.3,14.4,6.9,7.2,10.2,0.85,C
4576,91.7,54.6,72.6,16.1,6.3,4.1,5.3,0.75,B
4577,77.3,51.6,71.3,17.3,6.9,6.7,4.4,0.72,C
4578,122.3,61,72.9,16.6,6.4,6.3,0.4,0.84,B
4579,86.5,53.7,74.4,16.9,7.3,6.7,5.3,0.72,B
4580,107.5,56.6,67.9,15.8,7.1,6.3,0.9,0.83,B
4581,98.1,63.9,71.8,14.1,7.1,5.3,2.5,0.89,B
4582,80.2,52.4,60.3,14.3,6.3,7.5,1.6,0.87,B
4583,94.9,51.9,72.9,16,8,5.8,1.3,0.71,B
4584,106.8,59.1,70.9,16.9,6.9,5.1,1.1,0.83,A
4585,92.2,62.6,68.6,19.7,6.7,6,5.8,0.91,B
4586,112.9,51.7,73.1,17,5.9,6.5,4.4,0.71,B
4587,110.3,59.6,76.1,13.7,6.4,5.6,2.2,0.78,C
4588,108.8,60.3,70.3,14.3,6.6,5.9,3.3,0.86,B
4589,88.1,49.8,68.7,18.9,5.9,5.6,12.5,0.72,C
4590,78.8,61.2,72.6,15.2,6.3,4.8,1.5,0.84,C
4591,85.8,61.5,67.3,15.6,6.4,4.7,2.4,0.91,B
4592,97.9,56.8,69.7,14.1,6.5,4.1,2.3,0.81,B
4593,103.2,63,76.3,17.8,5.1,7,8.2,0.83,B
4594,62.4,62.5,72.2,16.3,6.4,5.3,1.3,0.87,Reject
4595,94.9,58.4,65.4,14.3,6.2,2.5,12.9,0.89,C
4596,97.4,56.2,65.7,14,6.5,5.9,1.1,0.86,B
4597,90.8,54.1,72.6,16,7.3,5.9,0.3,0.75,B
4598,114.4,57.8,75,15.6,8.1,3.6,0.6,0.77,B
4599,101.3,60.3,66.3,16.7,7,4.7,1.7,0.91,A
4600,114.7,56.7,73.6,16.3,5.5,4.6,3.1,0.77,B
4601,91.8,49.2,76.7,15.1,6.2,4.8,2.2,0.64,B
4602,109.1,63.1,78.6,14.7,7,6.7,1.4,0.8,B
4603,119.5,58.8,73.2,15.3,6.9,5.4,2.5,0.8,B
4604,114.7,56.5,73.8,14.7,7.3,5.1,5.5,0.77,B
4605,78.6,61.4,64.5,15.3,6.4,6.6,5.5,0.95,C
4606,91.2,64.1,79.3,15.5,6.2,6,3.9,0.81,B
4607,89.8,46.8,70,14.2,7.9,3.8,9.1,0.67,B
4608,102.3,59.7,68.7,16.4,6.5,4.9,2.7,0.87,A
4609,105.3,52.3,71.1,14.9,5.7,5.8,0,0.74,B
4610,82.4,60,77.3,14.2,7.7,4.6,1,0.78,B
4611,96,58.5,79.7,15,5.3,7.5,1.2,0.73,B
4612,64.7,60.5,72.4,15.9,4.5,5.6,2.4,0.84,Reject
4613,116.6,56,75.5,15.6,7.1,4.7,7.1,0.74,B
4614,87.3,50.5,72.2,16.1,7.2,4.4,5.5,0.7,B
4615,95.8,56.2,68.4,16.8,6.8,6.4,0.8,0.82,A
4616,90.4,59.6,77.2,17.5,5.5,4.9,2.2,0.77,B
4617,112.2,62.1,69.8,15.9,6.5,5.9,3.2,0.89,B
4618,60,53.3,77.4,13.9,6.3,4.3,13.1,0.69,Reject
4619,94.8,62.1,76.5,15.1,6.1,5.6,0.1,0.81,B
4620,93.4,55.4,74.1,14,7.6,4.9,1.9,0.75,C
4621,88.2,59.4,78.4,18,5.7,5.2,13.3,0.76,C
4622,120.9,56,79.8,18.5,6.8,4.7,11.3,0.7,C
4623,81.7,58.7,71.4,16.5,7.5,6.5,1.2,0.82,B
4624,106.6,61.6,69.2,16.8,6.8,5,0,0.89,A
4625,100.3,53.1,65.5,15.9,7.5,5.4,2.7,0.81,B
4626,113.9,55.3,79.9,16,7,5.4,6.1,0.69,B
4627,85,58.7,70.5,13.1,6.8,7.1,1.2,0.83,C
4628,84,67.6,76,15.4,6.8,6.4,8.2,0.89,B
4629,111.4,54.5,69.4,14.2,7,6.3,1.2,0.79,B
4630,101.4,66.2,77.4,15.9,6.2,3.9,2.8,0.85,B
4631,71.8,66,69.5,15.4,5.5,4.8,3.8,0.95,C
4632,86.9,57.6,67.8,18.4,7.3,6.7,1.3,0.85,B
4633,100.8,56.8,71.3,16.9,7.4,4.3,1.3,0.8,B
4634,107.6,55.2,70.1,15.9,6.7,5.6,1.9,0.79,B
4635,84.8,57.7,74.1,15.1,6.1,4.4,5.4,0.78,B
4636,60,52.4,71.8,18,5.3,4.5,0.3,0.73,Reject
4637,102.8,57.7,74.2,15.5,6.6,7.2,3,0.78,B
4638,76.7,64,71,16,5.4,6.2,3.4,0.9,C
4639,64.7,55.6,69.7,15.6,5.3,6.5,2.4,0.8,Reject
4640,60,57,70,14.9,6.5,6.3,8.2,0.82,Reject
4641,107.2,51.2,79.2,15.6,5.9,5.4,2.8,0.65,B
4642,96.9,59.5,72.8,12.6,6.8,4.8,3,0.82,C
4643,91.6,59.1,65.1,13.2,6.4,5.1,2.7,0.91,C
4644,115.8,58.3,70.2,16,6,5.3,3.8,0.83,B
4645,104.6,57.1,72.3,17.9,5.1,7.3,0.4,0.79,B
4646,119.2,56.8,78.5,16,5.8,4.2,6.7,0.72,B
4647,74.1,60,75.6,14.4,5.8,4.9,0.1,0.79,C
4648,94.5,57.9,68.8,13.3,5.5,4.6,3.1,0.84,C
4649,70.7,59.3,80.5,16.7,6.2,6.6,2.9,0.74,C
4650,91.6,58.9,71.9,14.6,5.6,7.4,0.7,0.82,B
4651,91.3,62.5,76.4,16.5,6.4,5.8,0.1,0.82,B
4652,104.4,60.7,68,16.1,6.7,5.9,0.4,0.89,A
4653,95.7,58.8,63.6,16.2,5.8,5.6,1,0.92,B
4654,104.4,64.1,67.1,15.6,6.8,5.9,6.4,0.96,B
4655,105.6,59.7,60.6,16.1,5.4,6.3,5.8,0.98,B
4656,127.3,63.2,79.4,15.3,5.6,5.9,0.2,0.8,B
4657,90.3,60.4,72.8,14.5,6.4,6,1,0.83,B
4658,80.9,50.6,68.8,14.1,7,6.3,6.6,0.74,B
4659,98.7,63.2,73.6,11.9,7.2,3.7,0.8,0.86,C
4660,83,58.5,72.7,15.2,7.8,5.5,16.5,0.81,C
4661,117.2,57.8,74.2,17.8,6.2,5.8,0.9,0.78,B
4662,90.8,59.1,76.2,16.6,6.4,5.9,4,0.78,B
4663,86.5,56.6,71,15.8,5.7,5.3,1.6,0.8,B
4664,87.9,58.9,68.9,14.4,5.5,5.7,0.4,0.85,B
4665,105.8,55.6,74.9,17,6.7,4.8,0.9,0.74,A
4666,92.6,63.1,74.8,15.3,5.9,3.7,3.4,0.84,B
4667,85.4,57.5,72.4,17.9,7.5,6.5,1.2,0.8,B
4668,120,56.5,79.6,14,5.3,4.4,2.8,0.71,B
4669,82.2,54.3,70.5,14.4,6.9,5.3,0.7,0.77,B
4670,95.5,59.1,68.9,14.2,5.7,4.8,1.8,0.86,B
4671,104.8,58.7,73.5,13.3,5.8,7.1,2.2,0.8,C
4672,70.5,59.6,69.6,14.1,6.9,5.4,1.6,0.86,C
4673,102.2,53.9,73.7,15.7,6,5.2,0.7,0.73,B
4674,79.2,51.6,69.1,14.4,6.1,6.2,1.9,0.75,C
4675,107.3,60.5,70.6,10,5.9,7.7,3.5,0.86,C
4676,80.6,63.9,78.6,17.1,7.9,5.9,10,0.81,C
4677,105.4,53.9,70.6,13,6,5.1,4.7,0.76,C
4678,111.6,64.4,69.2,16.4,6.5,6.2,0.5,0.93,A
4679,107.9,59.1,76.1,15.5,6.3,3.9,1,0.78,B
4680,98.8,58,68.3,18.7,6.7,5.5,0.2,0.85,A
4681,91.5,56.4,69.6,17,6,7.5,0.4,0.81,B
4682,86.4,52.5,74,14.7,6.3,5.7,0.9,0.71,B
4683,117.1,62,75.3,14.4,6.8,5.6,0.7,0.82,B
4684,84.5,54.9,76.3,17.8,5.8,5.5,0.7,0.72,B
4685,79.4,54.9,69.4,13.3,7.4,5.1,0.8,0.79,C
4686,105,62,74.1,15.8,7.4,5.8,1.1,0.84,B
4687,83.1,50.5,70.4,15.3,7,6.3,0.4,0.72,B
4688,80.7,51.9,69.9,15,6.6,5.2,1,0.74,B
4689,73.3,57.9,76.2,16,4.5,3,3.5,0.76,C
4690,87.8,59.2,70.1,15.8,6.8,6,0.8,0.84,B
4691,93.8,59.9,73,16.2,6.2,7.6,0.6,0.82,B
4692,98.6,56.8,72.5,15.7,6.3,5.1,0.2,0.78,B
4693,109.3,68.1,68.3,16.1,5,4,2.1,1,B
4694,102.9,57.1,75.4,15.6,6.9,6.2,5.5,0.76,B
4695,92.1,57.1,74,14.5,5.3,7.2,0.2,0.77,B
4696,92,54.8,65,15.5,6.6,6,2.3,0.84,B
4697,102.7,58.5,73,14.4,7.2,7.2,3.2,0.8,B
4698,114.1,60.5,69.3,14.3,6.1,6.3,2.7,0.87,B
4699,96.9,62.8,75.8,15,7.5,6.2,6.3,0.83,B
4700,88,52,66.9,15.3,5.9,5,6,0.78,B
4701,80.1,57,70.8,15.6,7,5.8,0.2,0.81,B
4702,73.3,59.8,73.3,16.9,5.5,5.5,1.3,0.82,C
4703,105,60.3,72.2,14.8,7.3,5.4,3.3,0.84,B
4704,103.7,58,74.7,15.8,7.2,5.2,9.1,0.78,B
4705,103.7,60.2,66.7,15.7,6.9,5.7,4.9,0.9,B
4706,93.1,54.8,77.8,14.6,6.2,4.2,0.6,0.7,B
4707,116.1,64.2,73.8,15.6,5.4,6.3,1,0.87,B
